ID,ADDRESS,TYPE,BRANCH
1710,新北市三峽區大學路13鄰147號1樓,統一超商股份有限公司,大峽
1711,新北市新店區中正路236號,統一超商股份有限公司,建國
1712,新北市三重區忠孝路二段63號,統一超商股份有限公司,健華
1713,新北市新莊區中港路597.599號.中榮街2號,統一超商股份有限公司,港榮
1714,新北市貢寮區福隆里興隆街24之1號1樓,統一超商股份有限公司,新福隆
1715,新北市新莊區中原路201號203號1樓,統一超商股份有限公司,新港原
1716,新北市樹林區千歲街61巷44號1.2樓和46號,統一超商股份有限公司,文潭
1717,新北市板橋區陽明街158號160號1樓,統一超商股份有限公司,維陽
1718,新北市土城區學士路15巷2號17號1樓,統一超商股份有限公司,隆城
1719,新北市三重區光復路2段146號1樓,統一超商股份有限公司,復貴
1720,新北市深坑區文化街82號,統一超商股份有限公司,平埔
1721,新北市板橋區新興里南雅南路一段8號1樓,統一超商股份有限公司,南雅
1722,新北市新莊區昌隆街29、31號1樓,統一超商股份有限公司,昌宏
1723,新北市淡水區中正東路二段65號,統一超商股份有限公司,紅林站
1724,新北市三重區三民街329號,統一超商股份有限公司,陡門頭
1725,新北市蘆洲區集賢路271號,統一超商股份有限公司,集賢
1726,新北市新店區民族路112號B1樓,統一超商股份有限公司,愛莘
1727,新北市林口區忠孝路128號130號,統一超商股份有限公司,新林
1728,新北市板橋區四維路139號,統一超商股份有限公司,維群
1729,新北市中和區中山路二段269號1樓2樓,統一超商股份有限公司,環和
1730,新北市三重區三和路四段390巷2號,統一超商股份有限公司,匯和
1731,新北市板橋區中山路一段158巷4號6號1樓,統一超商股份有限公司,板府
1732,新北市永和區得和路241號,統一超商股份有限公司,得福
1733,新北市新莊區復興路一段79號81號1樓,統一超商股份有限公司,復和
1734,新北市樹林區中華路381號1樓2樓,統一超商股份有限公司,華鎮
1735,新北市三重區正義北路332號,統一超商股份有限公司,正龍
1736,新北市新莊區中平路158號1樓,統一超商股份有限公司,宜增
1737,新北市中和區成功路1號,統一超商股份有限公司,景旺
1738,新北市樹林區大有路65號1樓,統一超商股份有限公司,友勤
1739,新北市中和區建六路62號,統一超商股份有限公司,建六
1740,新北市永和區永和路二段272號274號1樓,統一超商股份有限公司,永藝
1741,新北市新店區寶橋路156之2號156之3號1樓,統一超商股份有限公司,寶元
1742,新北市板橋區國光路184號186號1樓,統一超商股份有限公司,國府
1743,新北市淡水區坪頂路56-8號56-9號1樓,統一超商股份有限公司,布拉諾
1744,新北市三峽區中正路二段534號536號538號,統一超商股份有限公司,芳榮
1745,新北市新莊區成功街1號,統一超商股份有限公司,林宏
1746,新北市板橋區民生路2段232號1.2樓之14、232號1.2樓之15,統一超商股份有限公司,新埔站
1747,新北市貢寮區福隆里福隆街8號1樓,統一超商股份有限公司,福隆站
1748,新北市永和區民有街9號11號1樓,統一超商股份有限公司,有民
1749,新北市永和區仁愛路266號1樓,統一超商股份有限公司,仁寶
1750,新北市金山區中山路143號145號,統一超商股份有限公司,金美
1751,新北市板橋區縣民大道二段200巷1號3號1樓,統一超商股份有限公司,縣道
1752,新北市八里區龍米路二段230號之1號之2號1樓,統一超商股份有限公司,左岸
1753,新北市蘆洲區長樂路2之6號1樓,統一超商股份有限公司,蘆興
1754,新北市土城區中華路一段100號1樓,統一超商股份有限公司,鑫城
1755,新北市林口區中山路583號1樓.文化二路二段120號1樓,統一超商股份有限公司,麗池
1756,新北市土城區明德路一段139號141號,統一超商股份有限公司,德城
1757,新北市土城區清水路252號254號1樓,統一超商股份有限公司,廷寮
1758,新北市中和區景新街373號373之1號,統一超商股份有限公司,景鑽
1759,新北市新店區北宜路二段4號6號,統一超商股份有限公司,新宜
1760,新北市新店區北新路二段57號,統一超商股份有限公司,寶新
1761,新北市汐止區樟樹一路256號258號1樓,統一超商股份有限公司,樟福
1762,新北市土城區中央路二段61巷21號1樓,統一超商股份有限公司,摩漾
1763,新北市三重區頂崁街210巷23弄1號3號1樓,統一超商股份有限公司,頂宏
1764,新北市鶯歌區文化路407號411號,統一超商股份有限公司,聖陶
1765,新北市鶯歌區尖山埔路100號102號,統一超商股份有限公司,鶯瓷
1766,新北市汐止區康寧街482-8號488號490號,統一超商股份有限公司,康湖
1767,新北市新莊區思源路388.390號,統一超商股份有限公司,源前
1768,新北市新店區中正路503之3號503之4號1樓2樓,統一超商股份有限公司,莊鑫
1769,新北市土城區青雲路499號501號,統一超商股份有限公司,青雲
1770,新北市板橋區文聖街64號1樓.松柏街96號1樓,統一超商股份有限公司,文聖
1771,新北市新莊區思源路40-1號,統一超商股份有限公司,茂源
1772,新北市永和區永元里永元路93號,統一超商股份有限公司,永利
1773,新北市新莊區復興路二段141號143號,統一超商股份有限公司,美新
1774,新北市三峽區國學街13號,統一超商股份有限公司,龍恩
1775,新北市板橋區貴興路25號27號1樓,統一超商股份有限公司,貴興
1776,新北市板橋區漢生西路64號66號1樓,統一超商股份有限公司,漢西
1777,新北市三峽區介壽路一段27號,統一超商股份有限公司,金銘
1778,新北市中和區景平路429號1樓2樓,統一超商股份有限公司,宏禧
1779,新北市林口區仁愛路二段140號142號1樓,統一超商股份有限公司,愛鄉
1780,新北市中和區宜安路62號66號,統一超商股份有限公司,中安
1781,新北市中和區中安街84號86號1樓,統一超商股份有限公司,安斌
1782,新北市中和區宜安路103號1樓,統一超商股份有限公司,宜安
1783,新北市新莊區新樹路166號及民安路461號,統一超商股份有限公司,新樹
1784,新北市中和區壽德街11號1樓,統一超商股份有限公司,壽德
1785,新北市汐止區忠孝東路357號359號1樓,統一超商股份有限公司,茄苳
1786,新北市蘆洲區長安街25.27號1樓,統一超商股份有限公司,長洲
1787,新北市永和區環河西路二段231號233號1樓,統一超商股份有限公司,環永
1788,新北市新莊區中榮街43號47號,統一超商股份有限公司,榮富
1789,新北市瑞芳區鼻頭路227之4號1樓,統一超商股份有限公司,鼻頭角
1790,新北市三重區大同南路102號106號,統一超商股份有限公司,大同南
1791,新北市土城區忠承路103號1樓,統一超商股份有限公司,忠承
1792,新北市永和區雙和里1鄰中和路417號419號,統一超商股份有限公司,昇陽
1793,新北市新莊區後港一路173號1樓,統一超商股份有限公司,意幼
1794,新北市三峽區大同路90號92號94號,統一超商股份有限公司,峽太
1795,新北市林口區粉寮路1段62、64號1樓,統一超商股份有限公司,仁森
1796,新北市汐止區鄉長路二段16號,統一超商股份有限公司,鄉長
1797,新北市板橋區文化路一段188巷38號40號1樓,統一超商股份有限公司,油庫口
1798,新北市石門區中山路78號,統一超商股份有限公司,石門
1799,新北市淡水區新市一路一段99巷51.53號1樓,統一超商股份有限公司,金昂
1800,新北市淡水區民權路109號111號,統一超商股份有限公司,竹圍
1801,新北市板橋區民族路222巷13.15號1樓,統一超商股份有限公司,泰民
1802,新北市新店區北新路二段252-1號,統一超商股份有限公司,新極景
1803,新北市永和區中正路546號1樓,統一超商股份有限公司,正福
1804,新北市汐止區康寧街326號1樓,統一超商股份有限公司,汐康
1805,新北市板橋區文化路一段393號1、2樓,統一超商股份有限公司,埔西
1806,新北市板橋區華東街270號1樓,統一超商股份有限公司,華雅
1807,新北市三重區捷運路19巷4弄19號1樓、2樓,統一超商股份有限公司,凱盛
1808,新北市土城區民生街4號1樓,統一超商股份有限公司,民生廠
1809,新北市蘆洲區三民路6號8號,統一超商股份有限公司,蘆三
1810,新北市三芝區錫板里海尾14-35號1樓2樓3樓,統一超商股份有限公司,芝加灣
1811,新北市中和區連城路208號1樓2樓,統一超商股份有限公司,連發
1812,新北市板橋區福祿里民族路310號,統一超商股份有限公司,民族
1813,新北市三重區大智街139號139之2號1樓,統一超商股份有限公司,三禾
1814,新北市新莊區中和街34.36號,統一超商股份有限公司,莊和
1815,新北市板橋區漢生東路310號,統一超商股份有限公司,海山
1816,新北市土城區忠承路22號,統一超商股份有限公司,承義
1817,新北市三重區光復路一段82號1樓,統一超商股份有限公司,頂崁
1818,新北市八里區龍米路二段46號48號50號,統一超商股份有限公司,龍米
1819,新北市中和區板南路486號,統一超商股份有限公司,板南
1820,新北市新店區碧潭路14號1樓,統一超商股份有限公司,新店
1821,新北市三芝區中正路二段1號智成街79號,統一超商股份有限公司,智成
1822,新北市三重區光復路一段61巷27-1號,統一超商股份有限公司,光谷
1823,新北市林口區公園路203號之1;203號之2,統一超商股份有限公司,藍天
1824,新北市泰山區明志路三段202號,統一超商股份有限公司,明躍
1825,新北市鶯歌區中山路142號1F,統一超商股份有限公司,國鶯
1826,新北市新店區安德街70號72號1樓+2樓,統一超商股份有限公司,安康
1827,新北市新店區北宜路一段28號,統一超商股份有限公司,碧潭
1828,新北市五股區成泰路一段10號,統一超商股份有限公司,德泰
1829,新北市汐止區建成路57巷1號3號,統一超商股份有限公司,旭泰
1830,新北市板橋區大智街93號.大仁街101號,統一超商股份有限公司,板仁
1831,新北市新莊區八德街59號61號1樓,統一超商股份有限公司,莊勝
1832,新北市樹林區復興路340號,統一超商股份有限公司,樹復
1833,新北市中和區自立路129號131號,統一超商股份有限公司,秀杉
1834,新北市林口區文化三路二段91號1樓,統一超商股份有限公司,朗廷會
1835,新北市林口區文化一路一段200號202號1樓2樓,統一超商股份有限公司,立軒
1836,新北市三峽區中華路59號61號1樓,統一超商股份有限公司,冠綸
1837,新北市三峽區民權街235號1樓,統一超商股份有限公司,中園
1838,新北市新莊區後港一路114號,統一超商股份有限公司,新宏盛
1839,新北市新店區三民路35巷2號,統一超商股份有限公司,美河
1840,新北市淡水區北新路三段30號1樓2樓,統一超商股份有限公司,天元
1841,新北市林口區中正路285.287號,統一超商股份有限公司,正翔
1842,新北市新店區中山路137號1樓,統一超商股份有限公司,青新
1843,新北市樹林區中華路341之5號341之6號一樓,統一超商股份有限公司,樹樺
